Model,DPO4034
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,-1.508e-05
Sample Interval,2e-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Vertical Position,0
,
,
,
Label,
TIME,CH2
-6.0868e-04,-0.0004
-6.0848e-04,0
-6.0828e-04,0.0004
-6.0808e-04,-0.0004
-6.0788e-04,0.0004
-6.0768e-04,0.0004
-6.0748e-04,-0.0004
-6.0728e-04,0
-6.0708e-04,-0.0004
-6.0688e-04,0.0008
-6.0668e-04,0
-6.0648e-04,0.0004
-6.0628e-04,0.0004
-6.0608e-04,0.0004
-6.0588e-04,0.0004
-6.0568e-04,0.0008
-6.0548e-04,0.0004
-6.0528e-04,0.0004
-6.0508e-04,0.0004
-6.0488e-04,0
-6.0468e-04,0
-6.0448e-04,0.0004
-6.0428e-04,0
-6.0408e-04,0.0012
-6.0388e-04,0
-6.0368e-04,0.0008
-6.0348e-04,0.0008
-6.0328e-04,0.0012
-6.0308e-04,0.0008
-6.0288e-04,0.0008
-6.0268e-04,0.0004
-6.0248e-04,-0.0004
-6.0228e-04,0.0012
-6.0208e-04,0.0004
-6.0188e-04,0.0008
-6.0168e-04,0.0004
-6.0148e-04,0.0012
-6.0128e-04,-0.0004
-6.0108e-04,0.0004
-6.0088e-04,0.0008
-6.0068e-04,-0.0004
-6.0048e-04,0.0008
-6.0028e-04,-0.0004
-6.0008e-04,-0.0004
-5.9988e-04,0.0004
-5.9968e-04,0.0012
-5.9948e-04,0.0012
-5.9928e-04,0.0008
-5.9908e-04,0.0004
-5.9888e-04,0
-5.9868e-04,-0.0004
-5.9848e-04,0
-5.9828e-04,0
-5.9808e-04,0
-5.9788e-04,0.0004
-5.9768e-04,-0.0004
-5.9748e-04,0
-5.9728e-04,-0.0004
-5.9708e-04,0.0004
-5.9688e-04,0.0004
-5.9668e-04,0.0004
-5.9648e-04,0
-5.9628e-04,0
-5.9608e-04,0
-5.9588e-04,0.0008
-5.9568e-04,0.0012
-5.9548e-04,0.0004
-5.9528e-04,0.0004
-5.9508e-04,0.0004
-5.9488e-04,0.0012
-5.9468e-04,0.0004
-5.9448e-04,0
-5.9428e-04,-0.0004
-5.9408e-04,0.0012
-5.9388e-04,0.0012
-5.9368e-04,0
-5.9348e-04,0.0004
-5.9328e-04,0.0004
-5.9308e-04,0
-5.9288e-04,0
-5.9268e-04,0.0004
-5.9248e-04,0.0004
-5.9228e-04,0.0008
-5.9208e-04,0.0016
-5.9188e-04,0.0008
-5.9168e-04,-0.0004
-5.9148e-04,0.0004
-5.9128e-04,0
-5.9108e-04,0.0004
-5.9088e-04,0
-5.9068e-04,0.0008
-5.9048e-04,0.0012
-5.9028e-04,0.0008
-5.9008e-04,0.0008
-5.8988e-04,0.0004
-5.8968e-04,0.0016
-5.8948e-04,0.0008
-5.8928e-04,0.0008
-5.8908e-04,-0.0004
-5.8888e-04,0
-5.8868e-04,0.0008
-5.8848e-04,0.0008
-5.8828e-04,0.0012
-5.8808e-04,0
-5.8788e-04,0.0008
-5.8768e-04,0.0004
-5.8748e-04,0
-5.8728e-04,-0.0004
-5.8708e-04,0.0016
-5.8688e-04,0.0004
-5.8668e-04,0
-5.8648e-04,-0.0004
-5.8628e-04,0
-5.8608e-04,0.0004
-5.8588e-04,0.0004
-5.8568e-04,0.0004
-5.8548e-04,-0.0004
-5.8528e-04,-0.0004
-5.8508e-04,0
-5.8488e-04,-0.0004
-5.8468e-04,0.0008
-5.8448e-04,0
-5.8428e-04,-0.0004
-5.8408e-04,0.0012
-5.8388e-04,-0.0004
-5.8368e-04,-0.0004
-5.8348e-04,0.0008
-5.8328e-04,0.0008
-5.8308e-04,0.0004
-5.8288e-04,0.0016
-5.8268e-04,0
-5.8248e-04,0
-5.8228e-04,0.0012
-5.8208e-04,0
-5.8188e-04,0
-5.8168e-04,-0.0004
-5.8148e-04,0.0004
-5.8128e-04,-0.0008
-5.8108e-04,0.0004
-5.8088e-04,-0.0008
-5.8068e-04,0
-5.8048e-04,0
-5.8028e-04,0
-5.8008e-04,0
-5.7988e-04,0.0004
-5.7968e-04,0.0004
-5.7948e-04,0.0004
-5.7928e-04,0.0004
-5.7908e-04,0
-5.7888e-04,0
-5.7868e-04,-0.0004
-5.7848e-04,0
-5.7828e-04,0.0008
-5.7808e-04,0.0004
-5.7788e-04,0.0004
-5.7768e-04,0.0008
-5.7748e-04,0.0004
-5.7728e-04,0
-5.7708e-04,0
-5.7688e-04,0.0012
-5.7668e-04,0
-5.7648e-04,0.0004
-5.7628e-04,-0.0004
-5.7608e-04,0.0008
-5.7588e-04,0
-5.7568e-04,0.0004
-5.7548e-04,0.0004
-5.7528e-04,0
-5.7508e-04,0.0004
-5.7488e-04,0
-5.7468e-04,0.0008
-5.7448e-04,0.0004
-5.7428e-04,0.0004
-5.7408e-04,-0.0004
-5.7388e-04,0.0004
-5.7368e-04,0.0008
-5.7348e-04,0
-5.7328e-04,0
-5.7308e-04,0
-5.7288e-04,-0.0004
-5.7268e-04,0.0008
-5.7248e-04,0.0008
-5.7228e-04,0.0004
-5.7208e-04,0.0004
-5.7188e-04,0.0008
-5.7168e-04,0.0008
-5.7148e-04,0.0008
-5.7128e-04,0.0004
-5.7108e-04,0
-5.7088e-04,-0.0004
-5.7068e-04,0
-5.7048e-04,0.0004
-5.7028e-04,0.0004
-5.7008e-04,0.0008
-5.6988e-04,0
-5.6968e-04,-0.0004
-5.6948e-04,0.0004
-5.6928e-04,-0.0004
-5.6908e-04,0
-5.6888e-04,0
-5.6868e-04,0.0008
-5.6848e-04,0.0004
-5.6828e-04,0.0004
-5.6808e-04,0.0004
-5.6788e-04,0
-5.6768e-04,0
-5.6748e-04,0
-5.6728e-04,-0.0004
-5.6708e-04,0.0004
-5.6688e-04,0.0016
-5.6668e-04,0
-5.6648e-04,0.0008
-5.6628e-04,0.0004
-5.6608e-04,0
-5.6588e-04,0.0012
-5.6568e-04,0
-5.6548e-04,0.0004
-5.6528e-04,0.0008
-5.6508e-04,0
-5.6488e-04,0.0004
-5.6468e-04,0.0004
-5.6448e-04,0.0004
-5.6428e-04,0
-5.6408e-04,0.0008
-5.6388e-04,0.0008
-5.6368e-04,0.0012
-5.6348e-04,0.0004
-5.6328e-04,0
-5.6308e-04,0.0004
-5.6288e-04,0.0004
-5.6268e-04,-0.0008
-5.6248e-04,0.0004
-5.6228e-04,0.0008
-5.6208e-04,0.0004
-5.6188e-04,0.0004
-5.6168e-04,0.0004
-5.6148e-04,0
-5.6128e-04,0
-5.6108e-04,-0.0004
-5.6088e-04,0.0008
-5.6068e-04,0
-5.6048e-04,0
-5.6028e-04,0
-5.6008e-04,-0.0004
-5.5988e-04,0.0008
-5.5968e-04,0.0004
-5.5948e-04,0.0008
-5.5928e-04,0
-5.5908e-04,0
-5.5888e-04,0
-5.5868e-04,-0.0004
-5.5848e-04,0
-5.5828e-04,0
-5.5808e-04,0.0004
-5.5788e-04,0.0004
-5.5768e-04,0.0004
-5.5748e-04,-0.0008
-5.5728e-04,-0.0004
-5.5708e-04,0.0008
-5.5688e-04,-0.0004
-5.5668e-04,0.0004
-5.5648e-04,0.0012
-5.5628e-04,0
-5.5608e-04,0.0004
-5.5588e-04,0.0012
-5.5568e-04,0.0004
-5.5548e-04,0.0008
-5.5528e-04,0.0004
-5.5508e-04,0.0008
-5.5488e-04,0
-5.5468e-04,0.0012
-5.5448e-04,-0.0004
-5.5428e-04,0.0004
-5.5408e-04,0
-5.5388e-04,0
-5.5368e-04,0.0008
-5.5348e-04,0
-5.5328e-04,0
-5.5308e-04,0.0008
-5.5288e-04,0.0008
-5.5268e-04,0
-5.5248e-04,0.0008
-5.5228e-04,0.0004
-5.5208e-04,0.0004
-5.5188e-04,0
-5.5168e-04,0.0008
-5.5148e-04,0.0008
-5.5128e-04,0
-5.5108e-04,0.0008
-5.5088e-04,0.0008
-5.5068e-04,0
-5.5048e-04,0
-5.5028e-04,0.0008
-5.5008e-04,0.0004
-5.4988e-04,0
-5.4968e-04,0
-5.4948e-04,0.0004
-5.4928e-04,0.0008
-5.4908e-04,0.0008
-5.4888e-04,-0.0004
-5.4868e-04,0
-5.4848e-04,0
-5.4828e-04,0
-5.4808e-04,0.0004
-5.4788e-04,0.0008
-5.4768e-04,0
-5.4748e-04,0.0008
-5.4728e-04,0.0004
-5.4708e-04,0.0004
-5.4688e-04,0.0008
-5.4668e-04,0.0004
-5.4648e-04,0.0012
-5.4628e-04,-0.0004
-5.4608e-04,0.0008
-5.4588e-04,0.0004
-5.4568e-04,0.0004
-5.4548e-04,0
-5.4528e-04,0
-5.4508e-04,-0.0004
-5.4488e-04,0
-5.4468e-04,0
-5.4448e-04,0.0004
-5.4428e-04,0
-5.4408e-04,0
-5.4388e-04,0
-5.4368e-04,0.0008
-5.4348e-04,0.0008
-5.4328e-04,0.0004
-5.4308e-04,0.0012
-5.4288e-04,0.0008
-5.4268e-04,0
-5.4248e-04,0
-5.4228e-04,0.0008
-5.4208e-04,0
-5.4188e-04,0.0008
-5.4168e-04,0.002
-5.4148e-04,0.0004
-5.4128e-04,0.0004
-5.4108e-04,0.0008
-5.4088e-04,0.0012
-5.4068e-04,0.0008
-5.4048e-04,0.0012
-5.4028e-04,0
-5.4008e-04,-0.0004
-5.3988e-04,-0.0004
-5.3968e-04,0.0008
-5.3948e-04,0.0004
-5.3928e-04,0
-5.3908e-04,0
-5.3888e-04,0.0004
-5.3868e-04,-0.0004
-5.3848e-04,0.0008
-5.3828e-04,0.0004
-5.3808e-04,0.0012
-5.3788e-04,0.0008
-5.3768e-04,0.0008
-5.3748e-04,0.0012
-5.3728e-04,0.0008
-5.3708e-04,0.0008
-5.3688e-04,0
-5.3668e-04,0
-5.3648e-04,0
-5.3628e-04,0.0008
-5.3608e-04,0.0004
-5.3588e-04,0
-5.3568e-04,0
-5.3548e-04,0
-5.3528e-04,0.0004
-5.3508e-04,0.0004
-5.3488e-04,0.0008
-5.3468e-04,0.0004
-5.3448e-04,0.0004
-5.3428e-04,0
-5.3408e-04,0.0004
-5.3388e-04,0
-5.3368e-04,-0.0004
-5.3348e-04,0
-5.3328e-04,0.0004
-5.3308e-04,0
-5.3288e-04,0.0004
-5.3268e-04,0.0008
-5.3248e-04,0.0004
-5.3228e-04,0
-5.3208e-04,0
-5.3188e-04,0.0004
-5.3168e-04,-0.0004
-5.3148e-04,0.0004
-5.3128e-04,0.0004
-5.3108e-04,0.0004
-5.3088e-04,0.0008
-5.3068e-04,0.0004
-5.3048e-04,0.0008
-5.3028e-04,0
-5.3008e-04,0.0004
-5.2988e-04,0.0008
-5.2968e-04,0
-5.2948e-04,0.0008
-5.2928e-04,0
-5.2908e-04,0.0012
-5.2888e-04,0
-5.2868e-04,0.0008
-5.2848e-04,0.0008
-5.2828e-04,0
-5.2808e-04,0
-5.2788e-04,-0.0004
-5.2768e-04,0.0008
-5.2748e-04,0
-5.2728e-04,0
-5.2708e-04,0
-5.2688e-04,0.0012
-5.2668e-04,0.0004
-5.2648e-04,0.0004
-5.2628e-04,-0.0004
-5.2608e-04,0
-5.2588e-04,0.0004
-5.2568e-04,0
-5.2548e-04,0.0004
-5.2528e-04,-0.0004
-5.2508e-04,0.0004
-5.2488e-04,0
-5.2468e-04,0.0008
-5.2448e-04,0
-5.2428e-04,0.0004
-5.2408e-04,-0.0004
-5.2388e-04,0.0004
-5.2368e-04,-0.0004
-5.2348e-04,0
-5.2328e-04,0
-5.2308e-04,0.0004
-5.2288e-04,0
-5.2268e-04,0
-5.2248e-04,0
-5.2228e-04,0.0004
-5.2208e-04,0.0008
-5.2188e-04,0.0008
-5.2168e-04,0.0008
-5.2148e-04,0.0004
-5.2128e-04,0.0008
-5.2108e-04,0.0008
-5.2088e-04,-0.0004
-5.2068e-04,0.0004
-5.2048e-04,0.0008
-5.2028e-04,0
-5.2008e-04,0
-5.1988e-04,0.0004
-5.1968e-04,0.0004
-5.1948e-04,0
-5.1928e-04,0
-5.1908e-04,0.0004
-5.1888e-04,0.0008
-5.1868e-04,0.0008
-5.1848e-04,0.0008
-5.1828e-04,0.0008
-5.1808e-04,0.0004
-5.1788e-04,-0.0004
-5.1768e-04,-0.0004
-5.1748e-04,0.0004
-5.1728e-04,0
-5.1708e-04,0
-5.1688e-04,0.0008
-5.1668e-04,0.0008
-5.1648e-04,0.0004
-5.1628e-04,0.0004
-5.1608e-04,0.0004
-5.1588e-04,0.0004
-5.1568e-04,0
-5.1548e-04,-0.0004
-5.1528e-04,-0.0004
-5.1508e-04,0.0012
-5.1488e-04,0
-5.1468e-04,0.0004
-5.1448e-04,0.0008
-5.1428e-04,0.0004
-5.1408e-04,0.0004
-5.1388e-04,0.0008
-5.1368e-04,0
-5.1348e-04,0.0008
-5.1328e-04,-0.0004
-5.1308e-04,-0.0004
-5.1288e-04,0.0004
-5.1268e-04,0.0004
-5.1248e-04,0
-5.1228e-04,0.0004
-5.1208e-04,0.0008
-5.1188e-04,0.0004
-5.1168e-04,0
-5.1148e-04,0
-5.1128e-04,0.0004
-5.1108e-04,0
-5.1088e-04,0
-5.1068e-04,0
-5.1048e-04,-0.0004
-5.1028e-04,0.0008
-5.1008e-04,0.0012
-5.0988e-04,0.0004
-5.0968e-04,-0.0004
-5.0948e-04,0.0004
-5.0928e-04,0
-5.0908e-04,0
-5.0888e-04,-0.0004
-5.0868e-04,0.0004
-5.0848e-04,0.0004
-5.0828e-04,0.0004
-5.0808e-04,0.0004
-5.0788e-04,0.0004
-5.0768e-04,0.0012
-5.0748e-04,0.0004
-5.0728e-04,0
-5.0708e-04,-0.0004
-5.0688e-04,0.0008
-5.0668e-04,0
-5.0648e-04,0.0004
-5.0628e-04,0
-5.0608e-04,0.0004
-5.0588e-04,0.0004
-5.0568e-04,0.0008
-5.0548e-04,0.0008
-5.0528e-04,0.0004
-5.0508e-04,0.0008
-5.0488e-04,-0.0004
-5.0468e-04,0.0004
-5.0448e-04,0
-5.0428e-04,0.0004
-5.0408e-04,0.0008
-5.0388e-04,0.0008
-5.0368e-04,0.0008
-5.0348e-04,0
-5.0328e-04,0.0008
-5.0308e-04,0.0004
-5.0288e-04,-0.0012
-5.0268e-04,0.0004
-5.0248e-04,-0.0004
-5.0228e-04,0.0004
-5.0208e-04,0.0004
-5.0188e-04,0.0008
-5.0168e-04,0.0008
-5.0148e-04,-0.0004
-5.0128e-04,0.0004
-5.0108e-04,0
-5.0088e-04,0.0008
-5.0068e-04,0
-5.0048e-04,-0.0008
-5.0028e-04,0
-5.0008e-04,0.0008
-4.9988e-04,0
-4.9968e-04,0
-4.9948e-04,0.0008
-4.9928e-04,0.0012
-4.9908e-04,0.0004
-4.9888e-04,0.0008
-4.9868e-04,0
-4.9848e-04,0.0008
-4.9828e-04,0.0008
-4.9808e-04,0.0012
-4.9788e-04,0
-4.9768e-04,0
-4.9748e-04,0.0004
-4.9728e-04,-0.0004
-4.9708e-04,0.0008
-4.9688e-04,0
-4.9668e-04,0.0008
-4.9648e-04,0
-4.9628e-04,0.0004
-4.9608e-04,0.0008
-4.9588e-04,0.0008
-4.9568e-04,0
-4.9548e-04,-0.0004
-4.9528e-04,-0.0004
-4.9508e-04,0.0008
-4.9488e-04,0.0012
-4.9468e-04,0
-4.9448e-04,0.0008
-4.9428e-04,0
-4.9408e-04,0
-4.9388e-04,0
-4.9368e-04,0.0004
-4.9348e-04,0.0004
-4.9328e-04,0
-4.9308e-04,0.0004
-4.9288e-04,0.0004
-4.9268e-04,0.0004
-4.9248e-04,0.0004
-4.9228e-04,0.0004
-4.9208e-04,0
-4.9188e-04,0
-4.9168e-04,0.0008
-4.9148e-04,0.0008
-4.9128e-04,0
-4.9108e-04,0.0008
-4.9088e-04,-0.0004
-4.9068e-04,0
-4.9048e-04,0
-4.9028e-04,0.0012
-4.9008e-04,0.0008
-4.8988e-04,0
-4.8968e-04,0.0004
-4.8948e-04,0
-4.8928e-04,0.0004
-4.8908e-04,-0.0008
-4.8888e-04,0.0012
-4.8868e-04,0.0008
-4.8848e-04,0
-4.8828e-04,0.0012
-4.8808e-04,-0.0008
-4.8788e-04,0
-4.8768e-04,0.0004
-4.8748e-04,0.0008
-4.8728e-04,0
-4.8708e-04,0
-4.8688e-04,0
-4.8668e-04,0.0004
-4.8648e-04,0.0008
-4.8628e-04,0
-4.8608e-04,0.0004
-4.8588e-04,0.0004
-4.8568e-04,0
-4.8548e-04,0.0008
-4.8528e-04,0.0004
-4.8508e-04,-0.0004
-4.8488e-04,0.0008
-4.8468e-04,0.0008
-4.8448e-04,0.0004
-4.8428e-04,0
-4.8408e-04,0.0004
-4.8388e-04,0.0004
-4.8368e-04,0.0004
-4.8348e-04,0.0012
-4.8328e-04,0.0008
-4.8308e-04,0
-4.8288e-04,0.0012
-4.8268e-04,-0.0004
-4.8248e-04,0.0004
-4.8228e-04,0
-4.8208e-04,0.0008
-4.8188e-04,0.0004
-4.8168e-04,0.0004
-4.8148e-04,0
-4.8128e-04,0
-4.8108e-04,0
-4.8088e-04,0
-4.8068e-04,-0.0004
-4.8048e-04,0.0008
-4.8028e-04,0
-4.8008e-04,-0.0004
-4.7988e-04,0
-4.7968e-04,0
-4.7948e-04,0
-4.7928e-04,-0.0004
-4.7908e-04,0.0004
-4.7888e-04,-0.0004
-4.7868e-04,0.0004
-4.7848e-04,0
-4.7828e-04,0.0008
-4.7808e-04,0.0004
-4.7788e-04,0.0004
-4.7768e-04,0.0008
-4.7748e-04,0
-4.7728e-04,0
-4.7708e-04,0.0004
-4.7688e-04,-0.0004
-4.7668e-04,0
-4.7648e-04,0.0008
-4.7628e-04,-0.0004
-4.7608e-04,0.0004
-4.7588e-04,0
-4.7568e-04,0.0004
-4.7548e-04,0
-4.7528e-04,0
-4.7508e-04,0.0004
-4.7488e-04,0.0016
-4.7468e-04,0
-4.7448e-04,0.0008
-4.7428e-04,0.0012
-4.7408e-04,0.0004
-4.7388e-04,-0.0004
-4.7368e-04,0
-4.7348e-04,0.0004
-4.7328e-04,0.0004
-4.7308e-04,0.0004
-4.7288e-04,0.0004
-4.7268e-04,0.0008
-4.7248e-04,0.0016
-4.7228e-04,0.0008
-4.7208e-04,0
-4.7188e-04,0.0008
-4.7168e-04,-0.0004
-4.7148e-04,0
-4.7128e-04,0.0008
-4.7108e-04,0
-4.7088e-04,0.0008
-4.7068e-04,0.0008
-4.7048e-04,0.0008
-4.7028e-04,0
-4.7008e-04,-0.0004
-4.6988e-04,0.0004
-4.6968e-04,0.0004
-4.6948e-04,-0.0004
-4.6928e-04,0
-4.6908e-04,0
-4.6888e-04,0.0008
-4.6868e-04,0.0004
-4.6848e-04,0
-4.6828e-04,0.0004
-4.6808e-04,0.0004
-4.6788e-04,0
-4.6768e-04,0.0008
-4.6748e-04,0.0008
-4.6728e-04,-0.0004
-4.6708e-04,0.0008
-4.6688e-04,0.0004
-4.6668e-04,0
-4.6648e-04,0.0004
-4.6628e-04,0
-4.6608e-04,0.0004
-4.6588e-04,0.0008
-4.6568e-04,0.0008
-4.6548e-04,0
-4.6528e-04,-0.0004
-4.6508e-04,0.0012
-4.6488e-04,0
-4.6468e-04,0.0004
-4.6448e-04,0
-4.6428e-04,0.0004
-4.6408e-04,0.0004
-4.6388e-04,0.0008
-4.6368e-04,0
-4.6348e-04,0.0004
-4.6328e-04,0
-4.6308e-04,0.0004
-4.6288e-04,0.0008
-4.6268e-04,0
-4.6248e-04,0
-4.6228e-04,0.0012
-4.6208e-04,0
-4.6188e-04,0.0008
-4.6168e-04,0
-4.6148e-04,0.0004
-4.6128e-04,0
-4.6108e-04,0
-4.6088e-04,0.0004
-4.6068e-04,0.0004
-4.6048e-04,0
-4.6028e-04,0.0004
-4.6008e-04,0
-4.5988e-04,0
-4.5968e-04,0.0012
-4.5948e-04,0.0008
-4.5928e-04,0.0004
-4.5908e-04,0
-4.5888e-04,0.0004
-4.5868e-04,0.0004
-4.5848e-04,-0.0008
-4.5828e-04,0.0004
-4.5808e-04,0
-4.5788e-04,0.0012
-4.5768e-04,0.0008
-4.5748e-04,0
-4.5728e-04,0.0008
-4.5708e-04,0.0012
-4.5688e-04,0
-4.5668e-04,0.0008
-4.5648e-04,0.0008
-4.5628e-04,0.0012
-4.5608e-04,0
-4.5588e-04,0.0004
-4.5568e-04,0
-4.5548e-04,0.0004
-4.5528e-04,0
-4.5508e-04,0.0008
-4.5488e-04,0.0004
-4.5468e-04,0.0008
-4.5448e-04,0
-4.5428e-04,-0.0004
-4.5408e-04,0.0004
-4.5388e-04,0.0004
-4.5368e-04,0.0004
-4.5348e-04,0
-4.5328e-04,0
-4.5308e-04,0.0008
-4.5288e-04,0.0008
-4.5268e-04,0.0008
-4.5248e-04,0.0008
-4.5228e-04,0.0008
-4.5208e-04,0
-4.5188e-04,0
-4.5168e-04,0.0004
-4.5148e-04,0
-4.5128e-04,0.0004
-4.5108e-04,0
-4.5088e-04,-0.0004
-4.5068e-04,0.0004
-4.5048e-04,0
-4.5028e-04,0.0008
-4.5008e-04,0.0008
-4.4988e-04,0.0008
-4.4968e-04,0.0008
-4.4948e-04,0.0004
-4.4928e-04,-0.0004
-4.4908e-04,-0.0004
-4.4888e-04,-0.0004
-4.4868e-04,0.0008
-4.4848e-04,0.0004
-4.4828e-04,0
-4.4808e-04,0
-4.4788e-04,0.0004
-4.4768e-04,0
-4.4748e-04,0.0008
-4.4728e-04,0.0008
-4.4708e-04,0.0012
-4.4688e-04,-0.0004
-4.4668e-04,0.0016
-4.4648e-04,0
-4.4628e-04,-0.0004
-4.4608e-04,0.0004
-4.4588e-04,0
-4.4568e-04,0
-4.4548e-04,0.0008
-4.4528e-04,0.0008
-4.4508e-04,0.0004
-4.4488e-04,-0.0004
-4.4468e-04,0
-4.4448e-04,0.0008
-4.4428e-04,0
-4.4408e-04,0.0004
-4.4388e-04,0
-4.4368e-04,0.0004
-4.4348e-04,0.0004
-4.4328e-04,0
-4.4308e-04,-0.0004
-4.4288e-04,0.0004
-4.4268e-04,0
-4.4248e-04,0.0004
-4.4228e-04,0
-4.4208e-04,0.0012
-4.4188e-04,0.0004
-4.4168e-04,0.0004
-4.4148e-04,0
-4.4128e-04,0.0004
-4.4108e-04,0.0004
-4.4088e-04,-0.0004
-4.4068e-04,0
-4.4048e-04,0.0004
-4.4028e-04,0
-4.4008e-04,0
-4.3988e-04,0
-4.3968e-04,0.0008
-4.3948e-04,0.0008
-4.3928e-04,0.0004
-4.3908e-04,0
-4.3888e-04,0
-4.3868e-04,0
-4.3848e-04,0.0004
-4.3828e-04,0
-4.3808e-04,0
-4.3788e-04,0.0004
-4.3768e-04,0.0008
-4.3748e-04,0.0004
-4.3728e-04,0.0004
-4.3708e-04,0.0012
-4.3688e-04,0
-4.3668e-04,0.0012
-4.3648e-04,0.0008
-4.3628e-04,0.0004
-4.3608e-04,0
-4.3588e-04,0.0012
-4.3568e-04,0.0004
-4.3548e-04,0.0008
-4.3528e-04,0.0004
-4.3508e-04,0.0012
-4.3488e-04,0.0004
-4.3468e-04,0.0004
-4.3448e-04,0.0004
-4.3428e-04,0
-4.3408e-04,0.0008
-4.3388e-04,0.0008
-4.3368e-04,0.0012
-4.3348e-04,0.0008
-4.3328e-04,0.0004
-4.3308e-04,0
-4.3288e-04,0.0008
-4.3268e-04,0.0004
-4.3248e-04,0.0008
-4.3228e-04,0
-4.3208e-04,0.0004
-4.3188e-04,-0.0004
-4.3168e-04,0
-4.3148e-04,0
-4.3128e-04,0.0004
-4.3108e-04,0.0004
-4.3088e-04,0.0004
-4.3068e-04,0.0004
-4.3048e-04,0
-4.3028e-04,0.0004
-4.3008e-04,0.0012
-4.2988e-04,0
-4.2968e-04,-0.0004
-4.2948e-04,0.0008
-4.2928e-04,0.002
-4.2908e-04,0
-4.2888e-04,0
-4.2868e-04,0.0004
-4.2848e-04,0.0008
-4.2828e-04,-0.0004
-4.2808e-04,-0.0004
-4.2788e-04,0.0012
-4.2768e-04,0.0004
-4.2748e-04,0.0012
-4.2728e-04,0
-4.2708e-04,0
-4.2688e-04,0
-4.2668e-04,0.0008
-4.2648e-04,0.0004
-4.2628e-04,0.0004
-4.2608e-04,0.0012
-4.2588e-04,0.0004
-4.2568e-04,0
-4.2548e-04,0
-4.2528e-04,0
-4.2508e-04,0.0004
-4.2488e-04,0
-4.2468e-04,0.0008
-4.2448e-04,0
-4.2428e-04,0.0004
-4.2408e-04,0
-4.2388e-04,0
-4.2368e-04,0
-4.2348e-04,0.0004
-4.2328e-04,0
-4.2308e-04,0
-4.2288e-04,0.0008
-4.2268e-04,0.0004
-4.2248e-04,0.0016
-4.2228e-04,0
-4.2208e-04,0.0004
-4.2188e-04,0
-4.2168e-04,0.0004
-4.2148e-04,0.0004
-4.2128e-04,0.0004
-4.2108e-04,0
-4.2088e-04,0.0004
-4.2068e-04,0.0008
-4.2048e-04,0
-4.2028e-04,0.0008
-4.2008e-04,0
-4.1988e-04,0.0004
-4.1968e-04,0.0004
-4.1948e-04,-0.0004
-4.1928e-04,0.0008
-4.1908e-04,0.0008
-4.1888e-04,0.0012
-4.1868e-04,0
-4.1848e-04,0.0004
-4.1828e-04,0.0004
-4.1808e-04,0.0004
-4.1788e-04,0.0004
-4.1768e-04,0.0004
-4.1748e-04,0
-4.1728e-04,0.0008
-4.1708e-04,0
-4.1688e-04,-0.0004
-4.1668e-04,0.0012
-4.1648e-04,-0.0004
-4.1628e-04,0
-4.1608e-04,-0.0008
-4.1588e-04,0.0004
-4.1568e-04,0.0012
-4.1548e-04,0
-4.1528e-04,0.0008
-4.1508e-04,0
-4.1488e-04,0.0008
-4.1468e-04,0.0004
-4.1448e-04,0.0008
-4.1428e-04,0.0004
-4.1408e-04,0.0004
-4.1388e-04,0
-4.1368e-04,0.0008
-4.1348e-04,0
-4.1328e-04,0.0004
-4.1308e-04,0
-4.1288e-04,-0.0004
-4.1268e-04,0
-4.1248e-04,0.0004
-4.1228e-04,0
-4.1208e-04,0
-4.1188e-04,0.0004
-4.1168e-04,0.0008
-4.1148e-04,0
-4.1128e-04,0.0004
-4.1108e-04,0.0004
-4.1088e-04,0.0008
-4.1068e-04,0
-4.1048e-04,0.0004
-4.1028e-04,-0.0004
-4.1008e-04,0.0004
-4.0988e-04,-0.0004
-4.0968e-04,0.0008
-4.0948e-04,0.0004
-4.0928e-04,0
-4.0908e-04,0
-4.0888e-04,0.0004
-4.0868e-04,0.0008
-4.0848e-04,0.0008
-4.0828e-04,0
-4.0808e-04,0
-4.0788e-04,0.0004
-4.0768e-04,0.0012
-4.0748e-04,0.0008
-4.0728e-04,0.0004
-4.0708e-04,0.0004
-4.0688e-04,0
-4.0668e-04,0
-4.0648e-04,0.0012
-4.0628e-04,0.0012
-4.0608e-04,0
-4.0588e-04,0.0008
-4.0568e-04,0
-4.0548e-04,0
-4.0528e-04,0.0004
-4.0508e-04,0.0012
-4.0488e-04,0
-4.0468e-04,0.0004
-4.0448e-04,0.0008
-4.0428e-04,0
-4.0408e-04,0
-4.0388e-04,0.0004
-4.0368e-04,0
-4.0348e-04,-0.0004
-4.0328e-04,0.0008
-4.0308e-04,0
-4.0288e-04,0
-4.0268e-04,0.0004
-4.0248e-04,0
-4.0228e-04,-0.0004
-4.0208e-04,0.0008
-4.0188e-04,0
-4.0168e-04,0.0004
-4.0148e-04,0.0004
-4.0128e-04,-0.0004
-4.0108e-04,0.0004
-4.0088e-04,0
-4.0068e-04,0.0008
-4.0048e-04,0.0004
-4.0028e-04,0.0016
-4.0008e-04,0.0008
-3.9988e-04,0.0012
-3.9968e-04,0.0008
-3.9948e-04,0.0004
-3.9928e-04,0.0004
