Model,DPO4034
Firmware Version,2.68
,
Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2.00E-05
Horizontal Delay,-2.70E-06
Sample Interval,2.00E-08
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Vertical Position,0.04
,
,
,
Label,A
TIME,CH1
-6.07E-05,0.24
-6.07E-05,0.236
-6.07E-05,0.232
-6.06E-05,0.24
-6.06E-05,0.24
-6.06E-05,0.24
-6.06E-05,0.248
-6.06E-05,0.248
-6.05E-05,0.236
-6.05E-05,0.236
-6.05E-05,0.244
-6.05E-05,0.244
-6.05E-05,0.248
-6.04E-05,0.236
-6.04E-05,0.244
-6.04E-05,0.248
-6.04E-05,0.24
-6.04E-05,0.24
-6.03E-05,0.24
-6.03E-05,0.228
-6.03E-05,0.252
-6.03E-05,0.244
-6.03E-05,0.232
-6.02E-05,0.248
-6.02E-05,0.236
-6.02E-05,0.24
-6.02E-05,0.244
-6.02E-05,0.244
-6.01E-05,0.232
-6.01E-05,0.244
-6.01E-05,0.232
-6.01E-05,0.224
-6.01E-05,0.24
-6.00E-05,0.232
-6.00E-05,0.24
-6.00E-05,0.236
-6.00E-05,0.232
-6.00E-05,0.244
-5.99E-05,0.236
-5.99E-05,0.24
-5.99E-05,0.236
-5.99E-05,0.24
-5.99E-05,0.24
-5.98E-05,0.24
-5.98E-05,0.236
-5.98E-05,0.24
-5.98E-05,0.236
-5.98E-05,0.236
-5.97E-05,0.24
-5.97E-05,0.244
-5.97E-05,0.24
-5.97E-05,0.232
-5.97E-05,0.24
-5.96E-05,0.24
-5.96E-05,0.236
-5.96E-05,0.24
-5.96E-05,0.236
-5.96E-05,0.252
-5.95E-05,0.236
-5.95E-05,0.24
-5.95E-05,0.24
-5.95E-05,0.236
-5.95E-05,0.236
-5.94E-05,0.244
-5.94E-05,0.244
-5.94E-05,0.236
-5.94E-05,0.24
-5.94E-05,0.236
-5.93E-05,0.232
-5.93E-05,0.236
-5.93E-05,0.24
-5.93E-05,0.232
-5.93E-05,0.244
-5.92E-05,0.244
-5.92E-05,0.24
-5.92E-05,0.24
-5.92E-05,0.236
-5.92E-05,0.244
-5.91E-05,0.244
-5.91E-05,0.236
-5.91E-05,0.236
-5.91E-05,0.236
-5.91E-05,0.228
-5.90E-05,0.244
-5.90E-05,0.236
-5.90E-05,0.24
-5.90E-05,0.232
-5.90E-05,0.228
-5.89E-05,0.232
-5.89E-05,0.244
-5.89E-05,0.24
-5.89E-05,0.236
-5.89E-05,0.236
-5.88E-05,0.232
-5.88E-05,0.24
-5.88E-05,0.248
-5.88E-05,0.24
-5.88E-05,0.232
-5.87E-05,0.24
-5.87E-05,0.232
-5.87E-05,0.232
-5.87E-05,0.244
-5.87E-05,0.244
-5.86E-05,0.24
-5.86E-05,0.232
-5.86E-05,0.24
-5.86E-05,0.24
-5.86E-05,0.236
-5.85E-05,0.236
-5.85E-05,0.232
-5.85E-05,0.232
-5.85E-05,0.236
-5.85E-05,0.232
-5.84E-05,0.228
-5.84E-05,0.236
-5.84E-05,0.232
-5.84E-05,0.236
-5.84E-05,0.24
-5.83E-05,0.24
-5.83E-05,0.24
-5.83E-05,0.248
-5.83E-05,0.236
-5.83E-05,0.232
-5.82E-05,0.228
-5.82E-05,0.248
-5.82E-05,0.24
-5.82E-05,0.24
-5.82E-05,0.236
-5.81E-05,0.244
-5.81E-05,0.248
-5.81E-05,0.228
-5.81E-05,0.236
-5.81E-05,0.244
-5.80E-05,0.24
-5.80E-05,0.248
-5.80E-05,0.236
-5.80E-05,0.224
-5.80E-05,0.236
-5.79E-05,0.248
-5.79E-05,0.244
-5.79E-05,0.24
-5.79E-05,0.24
-5.79E-05,0.236
-5.78E-05,0.236
-5.78E-05,0.24
-5.78E-05,0.228
-5.78E-05,0.232
-5.78E-05,0.24
-5.77E-05,0.24
-5.77E-05,0.232
-5.77E-05,0.232
-5.77E-05,0.232
-5.77E-05,0.232
-5.76E-05,0.236
-5.76E-05,0.244
-5.76E-05,0.236
-5.76E-05,0.236
-5.76E-05,0.236
-5.75E-05,0.248
-5.75E-05,0.24
-5.75E-05,0.24
-5.75E-05,0.244
-5.75E-05,0.244
-5.74E-05,0.236
-5.74E-05,0.244
-5.74E-05,0.236
-5.74E-05,0.24
-5.74E-05,0.24
-5.73E-05,0.244
-5.73E-05,0.228
-5.73E-05,0.24
-5.73E-05,0.236
-5.73E-05,0.24
-5.72E-05,0.244
-5.72E-05,0.236
-5.72E-05,0.236
-5.72E-05,0.24
-5.72E-05,0.232
-5.71E-05,0.232
-5.71E-05,0.232
-5.71E-05,0.24
-5.71E-05,0.236
-5.71E-05,0.248
-5.70E-05,0.232
-5.70E-05,0.236
-5.70E-05,0.232
-5.70E-05,0.24
-5.70E-05,0.232
-5.69E-05,0.244
-5.69E-05,0.244
-5.69E-05,0.232
-5.69E-05,0.24
-5.69E-05,0.24
-5.68E-05,0.232
-5.68E-05,0.236
-5.68E-05,0.244
-5.68E-05,0.24
-5.68E-05,0.24
-5.67E-05,0.24
-5.67E-05,0.232
-5.67E-05,0.232
-5.67E-05,0.236
-5.67E-05,0.244
-5.66E-05,0.24
-5.66E-05,0.24
-5.66E-05,0.236
-5.66E-05,0.244
-5.66E-05,0.244
-5.65E-05,0.236
-5.65E-05,0.236
-5.65E-05,0.236
-5.65E-05,0.24
-5.65E-05,0.244
-5.64E-05,0.24
-5.64E-05,0.236
-5.64E-05,0.244
-5.64E-05,0.24
-5.64E-05,0.236
-5.63E-05,0.24
-5.63E-05,0.244
-5.63E-05,0.228
-5.63E-05,0.24
-5.63E-05,0.244
-5.62E-05,0.236
-5.62E-05,0.248
-5.62E-05,0.244
-5.62E-05,0.248
-5.62E-05,0.244
-5.61E-05,0.244
-5.61E-05,0.244
-5.61E-05,0.236
-5.61E-05,0.244
-5.61E-05,0.24
-5.60E-05,0.244
-5.60E-05,0.244
-5.60E-05,0.24
-5.60E-05,0.248
-5.60E-05,0.236
-5.59E-05,0.236
-5.59E-05,0.232
-5.59E-05,0.24
-5.59E-05,0.24
-5.59E-05,0.24
-5.58E-05,0.244
-5.58E-05,0.24
-5.58E-05,0.248
-5.58E-05,0.236
-5.58E-05,0.24
-5.57E-05,0.24
-5.57E-05,0.24
-5.57E-05,0.236
-5.57E-05,0.248
-5.57E-05,0.24
-5.56E-05,0.24
-5.56E-05,0.24
-5.56E-05,0.236
-5.56E-05,0.236
-5.56E-05,0.24
-5.55E-05,0.244
-5.55E-05,0.24
-5.55E-05,0.244
-5.55E-05,0.244
-5.55E-05,0.236
-5.54E-05,0.244
-5.54E-05,0.244
-5.54E-05,0.24
-5.54E-05,0.232
-5.54E-05,0.236
-5.53E-05,0.24
-5.53E-05,0.24
-5.53E-05,0.244
-5.53E-05,0.236
-5.53E-05,0.252
-5.52E-05,0.244
-5.52E-05,0.236
-5.52E-05,0.248
-5.52E-05,0.244
-5.52E-05,0.24
-5.51E-05,0.244
-5.51E-05,0.248
-5.51E-05,0.228
-5.51E-05,0.244
-5.51E-05,0.248
-5.50E-05,0.232
-5.50E-05,0.236
-5.50E-05,0.248
-5.50E-05,0.232
-5.50E-05,0.232
-5.49E-05,0.24
-5.49E-05,0.232
-5.49E-05,0.24
-5.49E-05,0.236
-5.49E-05,0.236
-5.48E-05,0.24
-5.48E-05,0.232
-5.48E-05,0.236
-5.48E-05,0.248
-5.48E-05,0.244
-5.47E-05,0.24
-5.47E-05,0.236
-5.47E-05,0.24
-5.47E-05,0.228
-5.47E-05,0.236
-5.46E-05,0.236
-5.46E-05,0.236
-5.46E-05,0.24
-5.46E-05,0.236
-5.46E-05,0.236
-5.45E-05,0.244
-5.45E-05,0.236
-5.45E-05,0.236
-5.45E-05,0.236
-5.45E-05,0.24
-5.44E-05,0.236
-5.44E-05,0.24
-5.44E-05,0.236
-5.44E-05,0.24
-5.44E-05,0.236
-5.43E-05,0.244
-5.43E-05,0.24
-5.43E-05,0.228
-5.43E-05,0.236
-5.43E-05,0.244
-5.42E-05,0.232
-5.42E-05,0.244
-5.42E-05,0.24
-5.42E-05,0.236
-5.42E-05,0.236
-5.41E-05,0.232
-5.41E-05,0.24
-5.41E-05,0.236
-5.41E-05,0.24
-5.41E-05,0.248
-5.40E-05,0.24
-5.40E-05,0.24
-5.40E-05,0.24
-5.40E-05,0.244
-5.40E-05,0.24
-5.39E-05,0.236
-5.39E-05,0.232
-5.39E-05,0.248
-5.39E-05,0.24
-5.39E-05,0.244
-5.38E-05,0.236
-5.38E-05,0.236
-5.38E-05,0.244
-5.38E-05,0.24
-5.38E-05,0.244
-5.37E-05,0.24
-5.37E-05,0.232
-5.37E-05,0.236
-5.37E-05,0.244
-5.37E-05,0.232
-5.36E-05,0.24
-5.36E-05,0.244
-5.36E-05,0.232
-5.36E-05,0.244
-5.36E-05,0.248
-5.35E-05,0.232
-5.35E-05,0.232
-5.35E-05,0.24
-5.35E-05,0.24
-5.35E-05,0.236
-5.34E-05,0.236
-5.34E-05,0.244
-5.34E-05,0.232
-5.34E-05,0.244
-5.34E-05,0.228
-5.33E-05,0.24
-5.33E-05,0.252
-5.33E-05,0.244
-5.33E-05,0.244
-5.33E-05,0.228
-5.32E-05,0.24
-5.32E-05,0.244
-5.32E-05,0.236
-5.32E-05,0.244
-5.32E-05,0.236
-5.31E-05,0.18
-5.31E-05,-0.088
-5.31E-05,-0.124
-5.31E-05,-0.108
-5.31E-05,-0.128
-5.30E-05,-0.124
-5.30E-05,-0.12
-5.30E-05,-0.116
-5.30E-05,-0.12
-5.30E-05,-0.124
-5.29E-05,-0.116
-5.29E-05,-0.124
-5.29E-05,-0.116
-5.29E-05,-0.116
-5.29E-05,-0.116
-5.28E-05,-0.112
-5.28E-05,-0.112
-5.28E-05,-0.116
-5.28E-05,-0.112
-5.28E-05,-0.124
-5.27E-05,-0.112
-5.27E-05,-0.112
-5.27E-05,-0.108
-5.27E-05,-0.108
-5.27E-05,-0.116
-5.26E-05,-0.112
-5.26E-05,-0.116
-5.26E-05,-0.112
-5.26E-05,-0.108
-5.26E-05,-0.12
-5.25E-05,-0.116
-5.25E-05,-0.128
-5.25E-05,-0.116
-5.25E-05,-0.12
-5.25E-05,-0.112
-5.24E-05,-0.12
-5.24E-05,-0.1
-5.24E-05,-0.116
-5.24E-05,-0.112
-5.24E-05,-0.108
-5.23E-05,-0.12
-5.23E-05,-0.104
-5.23E-05,-0.112
-5.23E-05,-0.12
-5.23E-05,-0.116
-5.22E-05,-0.112
-5.22E-05,-0.108
-5.22E-05,-0.116
-5.22E-05,-0.112
-5.22E-05,-0.12
-5.21E-05,-0.116
-5.21E-05,-0.112
-5.21E-05,-0.124
-5.21E-05,-0.112
-5.21E-05,-0.112
-5.20E-05,-0.116
-5.20E-05,-0.112
-5.20E-05,-0.112
-5.20E-05,-0.116
-5.20E-05,-0.112
-5.19E-05,-0.108
-5.19E-05,-0.112
-5.19E-05,-0.112
-5.19E-05,-0.112
-5.19E-05,-0.12
-5.18E-05,-0.12
-5.18E-05,-0.116
-5.18E-05,-0.104
-5.18E-05,-0.112
-5.18E-05,-0.112
-5.17E-05,-0.116
-5.17E-05,-0.112
-5.17E-05,-0.112
-5.17E-05,-0.108
-5.17E-05,-0.112
-5.16E-05,-0.112
-5.16E-05,-0.12
-5.16E-05,-0.108
-5.16E-05,-0.108
-5.16E-05,-0.12
-5.15E-05,-0.108
-5.15E-05,-0.116
-5.15E-05,-0.112
-5.15E-05,-0.108
-5.15E-05,-0.104
-5.14E-05,-0.112
-5.14E-05,-0.108
-5.14E-05,-0.108
-5.14E-05,-0.128
-5.14E-05,-0.112
-5.13E-05,-0.108
-5.13E-05,-0.108
-5.13E-05,-0.112
-5.13E-05,-0.108
-5.13E-05,-0.112
-5.12E-05,-0.112
-5.12E-05,-0.116
-5.12E-05,-0.12
-5.12E-05,-0.116
-5.12E-05,-0.12
-5.11E-05,-0.12
-5.11E-05,-0.112
-5.11E-05,-0.108
-5.11E-05,-0.104
-5.11E-05,-0.124
-5.10E-05,-0.112
-5.10E-05,-0.124
-5.10E-05,-0.116
-5.10E-05,-0.12
-5.10E-05,-0.12
-5.09E-05,-0.112
-5.09E-05,-0.104
-5.09E-05,-0.12
-5.09E-05,-0.112
-5.09E-05,-0.112
-5.08E-05,-0.116
-5.08E-05,-0.104
-5.08E-05,-0.112
-5.08E-05,-0.108
-5.08E-05,-0.108
-5.07E-05,-0.12
-5.07E-05,-0.124
-5.07E-05,-0.116
-5.07E-05,-0.124
-5.07E-05,-0.112
-5.06E-05,-0.12
-5.06E-05,-0.108
-5.06E-05,-0.12
-5.06E-05,-0.112
-5.06E-05,-0.108
-5.05E-05,-0.12
-5.05E-05,-0.112
-5.05E-05,-0.112
-5.05E-05,-0.108
-5.05E-05,-0.1
-5.04E-05,-0.116
-5.04E-05,-0.112
-5.04E-05,-0.108
-5.04E-05,-0.112
-5.04E-05,-0.116
-5.03E-05,-0.108
-5.03E-05,-0.108
-5.03E-05,-0.112
-5.03E-05,-0.108
-5.03E-05,-0.112
-5.02E-05,-0.116
-5.02E-05,-0.116
-5.02E-05,-0.108
-5.02E-05,-0.12
-5.02E-05,-0.104
-5.01E-05,-0.112
-5.01E-05,-0.112
-5.01E-05,-0.108
-5.01E-05,-0.12
-5.01E-05,-0.12
-5.00E-05,-0.12
-5.00E-05,-0.104
-5.00E-05,-0.108
-5.00E-05,-0.108
-5.00E-05,-0.112
-4.99E-05,-0.116
-4.99E-05,-0.116
-4.99E-05,-0.112
-4.99E-05,-0.116
-4.99E-05,-0.112
-4.98E-05,-0.108
-4.98E-05,-0.116
-4.98E-05,-0.116
-4.98E-05,-0.12
-4.98E-05,-0.112
-4.97E-05,-0.116
-4.97E-05,-0.12
-4.97E-05,-0.116
-4.97E-05,-0.12
-4.97E-05,-0.12
-4.96E-05,-0.116
-4.96E-05,-0.112
-4.96E-05,-0.108
-4.96E-05,-0.108
-4.96E-05,-0.108
-4.95E-05,-0.112
-4.95E-05,-0.116
-4.95E-05,-0.112
-4.95E-05,-0.108
-4.95E-05,-0.12
-4.94E-05,-0.12
-4.94E-05,-0.108
-4.94E-05,-0.12
-4.94E-05,-0.112
-4.94E-05,-0.108
-4.93E-05,-0.116
-4.93E-05,-0.112
-4.93E-05,-0.104
-4.93E-05,-0.124
-4.93E-05,-0.108
-4.92E-05,-0.116
-4.92E-05,-0.116
-4.92E-05,-0.108
-4.92E-05,-0.116
-4.92E-05,-0.12
-4.91E-05,-0.12
-4.91E-05,-0.112
-4.91E-05,-0.12
-4.91E-05,-0.116
-4.91E-05,-0.112
-4.90E-05,-0.112
-4.90E-05,-0.12
-4.90E-05,-0.116
-4.90E-05,-0.112
-4.90E-05,-0.124
-4.89E-05,-0.108
-4.89E-05,-0.112
-4.89E-05,-0.1
-4.89E-05,-0.124
-4.89E-05,-0.12
-4.88E-05,-0.116
-4.88E-05,-0.112
-4.88E-05,-0.116
-4.88E-05,-0.108
-4.88E-05,-0.12
-4.87E-05,-0.112
-4.87E-05,-0.12
-4.87E-05,-0.112
-4.87E-05,-0.112
-4.87E-05,-0.112
-4.86E-05,-0.116
-4.86E-05,-0.112
-4.86E-05,-0.112
-4.86E-05,-0.112
-4.86E-05,-0.132
-4.85E-05,-0.112
-4.85E-05,-0.12
-4.85E-05,-0.112
-4.85E-05,-0.116
-4.85E-05,-0.124
-4.84E-05,-0.124
-4.84E-05,-0.116
-4.84E-05,-0.116
-4.84E-05,-0.12
-4.84E-05,-0.104
-4.83E-05,-0.112
-4.83E-05,-0.12
-4.83E-05,-0.108
-4.83E-05,-0.116
-4.83E-05,-0.116
-4.82E-05,-0.116
-4.82E-05,-0.116
-4.82E-05,-0.112
-4.82E-05,-0.12
-4.82E-05,-0.116
-4.81E-05,-0.116
-4.81E-05,-0.108
-4.81E-05,-0.124
-4.81E-05,-0.116
-4.81E-05,-0.116
-4.80E-05,-0.108
-4.80E-05,-0.116
-4.80E-05,-0.12
-4.80E-05,-0.116
-4.80E-05,-0.108
-4.79E-05,-0.116
-4.79E-05,-0.116
-4.79E-05,-0.12
-4.79E-05,-0.12
-4.79E-05,-0.112
-4.78E-05,-0.112
-4.78E-05,-0.116
-4.78E-05,-0.116
-4.78E-05,-0.12
-4.78E-05,-0.12
-4.77E-05,-0.116
-4.77E-05,-0.112
-4.77E-05,-0.116
-4.77E-05,-0.124
-4.77E-05,-0.124
-4.76E-05,-0.12
-4.76E-05,-0.12
-4.76E-05,-0.12
-4.76E-05,-0.112
-4.76E-05,-0.12
-4.75E-05,-0.116
-4.75E-05,-0.108
-4.75E-05,-0.12
-4.75E-05,-0.116
-4.75E-05,-0.12
-4.74E-05,-0.112
-4.74E-05,-0.12
-4.74E-05,-0.112
-4.74E-05,-0.112
-4.74E-05,-0.116
-4.73E-05,-0.12
-4.73E-05,-0.116
-4.73E-05,-0.112
-4.73E-05,-0.116
-4.73E-05,-0.108
-4.72E-05,-0.124
-4.72E-05,-0.128
-4.72E-05,-0.108
-4.72E-05,-0.12
-4.72E-05,-0.124
-4.71E-05,-0.12
-4.71E-05,-0.112
-4.71E-05,-0.116
-4.71E-05,-0.116
-4.71E-05,-0.116
-4.70E-05,-0.116
-4.70E-05,-0.12
-4.70E-05,-0.12
-4.70E-05,-0.12
-4.70E-05,-0.108
-4.69E-05,-0.112
-4.69E-05,-0.112
-4.69E-05,-0.12
-4.69E-05,-0.112
-4.69E-05,-0.116
-4.68E-05,-0.116
-4.68E-05,-0.12
-4.68E-05,-0.124
-4.68E-05,-0.12
-4.68E-05,-0.12
-4.67E-05,-0.116
-4.67E-05,-0.116
-4.67E-05,-0.124
-4.67E-05,-0.124
-4.67E-05,-0.116
-4.66E-05,-0.124
-4.66E-05,-0.12
-4.66E-05,-0.12
-4.66E-05,-0.12
-4.66E-05,-0.12
-4.65E-05,-0.128
-4.65E-05,-0.124
-4.65E-05,-0.116
-4.65E-05,-0.12
-4.65E-05,-0.108
-4.64E-05,-0.116
-4.64E-05,-0.12
-4.64E-05,-0.112
-4.64E-05,-0.128
-4.64E-05,-0.116
-4.63E-05,-0.128
-4.63E-05,-0.104
-4.63E-05,-0.112
-4.63E-05,-0.116
-4.63E-05,-0.108
-4.62E-05,-0.12
-4.62E-05,-0.12
-4.62E-05,-0.116
-4.62E-05,-0.12
-4.62E-05,-0.12
-4.61E-05,-0.112
-4.61E-05,-0.108
-4.61E-05,-0.116
-4.61E-05,-0.108
-4.61E-05,-0.116
-4.60E-05,-0.116
-4.60E-05,-0.112
-4.60E-05,-0.116
-4.60E-05,-0.128
-4.60E-05,-0.108
-4.59E-05,-0.124
-4.59E-05,-0.116
-4.59E-05,-0.12
-4.59E-05,-0.116
-4.59E-05,-0.124
-4.58E-05,-0.116
-4.58E-05,-0.12
-4.58E-05,-0.116
-4.58E-05,-0.116
-4.58E-05,-0.12
-4.57E-05,-0.124
-4.57E-05,-0.108
-4.57E-05,-0.128
-4.57E-05,-0.128
-4.57E-05,-0.116
-4.56E-05,-0.12
-4.56E-05,-0.116
-4.56E-05,-0.112
-4.56E-05,-0.12
-4.56E-05,-0.132
-4.55E-05,-0.112
-4.55E-05,-0.124
-4.55E-05,-0.116
-4.55E-05,-0.12
-4.55E-05,-0.124
-4.54E-05,-0.112
-4.54E-05,-0.112
-4.54E-05,-0.12
-4.54E-05,-0.124
-4.54E-05,-0.112
-4.53E-05,-0.12
-4.53E-05,-0.12
-4.53E-05,-0.116
-4.53E-05,-0.12
-4.53E-05,-0.112
-4.52E-05,-0.116
-4.52E-05,-0.112
-4.52E-05,-0.116
-4.52E-05,-0.12
-4.52E-05,-0.12
-4.51E-05,-0.124
-4.51E-05,-0.12
-4.51E-05,-0.12
-4.51E-05,-0.116
-4.51E-05,-0.108
-4.50E-05,-0.124
-4.50E-05,-0.116
-4.50E-05,-0.12
-4.50E-05,-0.112
-4.50E-05,-0.112
-4.49E-05,-0.12
-4.49E-05,-0.124
-4.49E-05,-0.12
-4.49E-05,-0.12
-4.49E-05,-0.12
-4.48E-05,-0.116
-4.48E-05,-0.12
-4.48E-05,-0.12
-4.48E-05,-0.124
-4.48E-05,-0.128
-4.47E-05,-0.12
-4.47E-05,-0.112
-4.47E-05,-0.112
-4.47E-05,-0.112
-4.47E-05,-0.116
-4.46E-05,-0.12
-4.46E-05,-0.112
-4.46E-05,-0.124
-4.46E-05,-0.108
-4.46E-05,-0.116
-4.45E-05,-0.124
-4.45E-05,-0.112
-4.45E-05,-0.116
-4.45E-05,-0.116
-4.45E-05,-0.116
-4.44E-05,-0.112
-4.44E-05,-0.124
-4.44E-05,-0.116
-4.44E-05,-0.112
-4.44E-05,-0.12
-4.43E-05,-0.12
-4.43E-05,-0.124
-4.43E-05,-0.116
-4.43E-05,-0.116
-4.43E-05,-0.108
-4.42E-05,-0.12
-4.42E-05,-0.124
-4.42E-05,-0.116
-4.42E-05,-0.112
-4.42E-05,-0.12
-4.41E-05,-0.116
-4.41E-05,-0.124
-4.41E-05,-0.116
-4.41E-05,-0.112
-4.41E-05,-0.116
-4.40E-05,-0.12
-4.40E-05,-0.12
-4.40E-05,-0.116
-4.40E-05,-0.116
-4.40E-05,-0.12
-4.39E-05,-0.12
-4.39E-05,-0.108
-4.39E-05,-0.12
-4.39E-05,-0.116
-4.39E-05,-0.12
-4.38E-05,-0.128
-4.38E-05,-0.116
-4.38E-05,-0.116
-4.38E-05,-0.112
-4.38E-05,-0.124
-4.37E-05,-0.116
-4.37E-05,-0.108
-4.37E-05,-0.112
-4.37E-05,-0.116
-4.37E-05,-0.116
-4.36E-05,-0.12
-4.36E-05,-0.12
-4.36E-05,-0.108
-4.36E-05,-0.112
-4.36E-05,-0.12
-4.35E-05,-0.108
-4.35E-05,-0.116
-4.35E-05,-0.116
-4.35E-05,-0.112
-4.35E-05,-0.12
-4.34E-05,-0.112
-4.34E-05,-0.124
-4.34E-05,-0.12
-4.34E-05,-0.116
-4.34E-05,-0.116
-4.33E-05,-0.116
-4.33E-05,-0.116
-4.33E-05,-0.108
-4.33E-05,-0.116
-4.33E-05,-0.116
-4.32E-05,-0.12
-4.32E-05,-0.124
-4.32E-05,-0.12
-4.32E-05,-0.12
-4.32E-05,-0.112
-4.31E-05,-0.12
-4.31E-05,-0.116
-4.31E-05,-0.12
-4.31E-05,-0.116
-4.31E-05,-0.112
-4.30E-05,-0.12
-4.30E-05,-0.112
-4.30E-05,-0.112
-4.30E-05,-0.12
-4.30E-05,-0.116
-4.29E-05,-0.112
-4.29E-05,-0.12
-4.29E-05,-0.116
-4.29E-05,-0.124
-4.29E-05,-0.124
-4.28E-05,-0.12
-4.28E-05,-0.112
-4.28E-05,-0.124
-4.28E-05,-0.12
-4.28E-05,-0.12
-4.27E-05,-0.116
-4.27E-05,-0.12
-4.27E-05,-0.116
-4.27E-05,-0.12
-4.27E-05,-0.128
-4.26E-05,-0.12
-4.26E-05,-0.112
-4.26E-05,-0.116
-4.26E-05,-0.112
-4.26E-05,-0.116
-4.25E-05,-0.12
-4.25E-05,-0.112
-4.25E-05,-0.124
-4.25E-05,-0.12
-4.25E-05,-0.12
-4.24E-05,-0.108
-4.24E-05,-0.12
-4.24E-05,-0.12
-4.24E-05,-0.116
-4.24E-05,-0.12
-4.23E-05,-0.124
-4.23E-05,-0.124
-4.23E-05,-0.116
-4.23E-05,-0.12
-4.23E-05,-0.116
-4.22E-05,-0.12
-4.22E-05,-0.112
-4.22E-05,-0.12
-4.22E-05,-0.12
-4.22E-05,-0.108
-4.21E-05,-0.12
-4.21E-05,-0.112
-4.21E-05,-0.12
-4.21E-05,-0.12
-4.21E-05,-0.116
-4.20E-05,-0.12
-4.20E-05,-0.12
-4.20E-05,-0.124
-4.20E-05,-0.116
-4.20E-05,-0.116
-4.19E-05,-0.12
-4.19E-05,-0.12
-4.19E-05,-0.096
-4.19E-05,-0.12
-4.19E-05,-0.116
-4.18E-05,-0.112
-4.18E-05,-0.124
-4.18E-05,-0.112
-4.18E-05,-0.124
-4.18E-05,-0.124
-4.17E-05,-0.108
-4.17E-05,-0.112
-4.17E-05,-0.116
-4.17E-05,-0.124
-4.17E-05,-0.116
-4.16E-05,-0.12
-4.16E-05,-0.116
-4.16E-05,-0.116
-4.16E-05,-0.116
-4.16E-05,-0.116
-4.15E-05,-0.116
-4.15E-05,-0.12
-4.15E-05,-0.108
-4.15E-05,-0.116
-4.15E-05,-0.12
-4.14E-05,-0.12
-4.14E-05,-0.12
-4.14E-05,-0.12
-4.14E-05,-0.12
-4.14E-05,-0.124
-4.13E-05,-0.12
-4.13E-05,-0.112
-4.13E-05,-0.124
-4.13E-05,-0.116
-4.13E-05,-0.116
-4.12E-05,-0.112
-4.12E-05,-0.12
-4.12E-05,-0.12
-4.12E-05,-0.12
-4.12E-05,-0.124
-4.11E-05,-0.104
-4.11E-05,-0.116
-4.11E-05,-0.12
-4.11E-05,-0.12
-4.11E-05,-0.112
-4.10E-05,-0.12
-4.10E-05,-0.112
-4.10E-05,-0.124
-4.10E-05,-0.116
-4.10E-05,-0.108
-4.09E-05,-0.12
-4.09E-05,-0.116
-4.09E-05,-0.112
-4.09E-05,-0.124
-4.09E-05,-0.12
-4.08E-05,-0.116
-4.08E-05,-0.116
-4.08E-05,-0.108
-4.08E-05,-0.124
-4.08E-05,-0.116
-4.07E-05,-0.112
-4.07E-05,-0.124
-4.07E-05,-0.112
-4.07E-05,-0.12
-4.07E-05,-0.12
-4.06E-05,-0.116
-4.06E-05,-0.112
-4.06E-05,-0.12
-4.06E-05,-0.124
-4.06E-05,-0.112
-4.05E-05,-0.116
-4.05E-05,-0.124
-4.05E-05,-0.12
-4.05E-05,-0.116
-4.05E-05,-0.12
-4.04E-05,-0.12
-4.04E-05,-0.12
-4.04E-05,-0.112
-4.04E-05,-0.12
-4.04E-05,-0.124
-4.03E-05,-0.12
-4.03E-05,-0.12
-4.03E-05,-0.116
-4.03E-05,-0.116
-4.03E-05,-0.112
-4.02E-05,-0.12
-4.02E-05,-0.116
-4.02E-05,-0.12
-4.02E-05,-0.12
-4.02E-05,-0.116
-4.01E-05,-0.12
-4.01E-05,-0.12
-4.01E-05,-0.104
-4.01E-05,-0.116
-4.01E-05,-0.124
-4.00E-05,-0.112
-4.00E-05,-0.12
-4.00E-05,-0.108
-4.00E-05,-0.116
-4.00E-05,-0.112
-3.99E-05,-0.112
-3.99E-05,-0.116
-3.99E-05,-0.12
-3.99E-05,-0.12
-3.99E-05,-0.128
-3.98E-05,-0.12
-3.98E-05,-0.108
-3.98E-05,-0.124
-3.98E-05,-0.116
-3.98E-05,-0.12
-3.97E-05,-0.12
-3.97E-05,-0.112
-3.97E-05,-0.12
-3.97E-05,-0.12
-3.97E-05,-0.12
-3.96E-05,-0.112
-3.96E-05,-0.116
-3.96E-05,-0.116
-3.96E-05,-0.124
-3.96E-05,-0.112
-3.95E-05,-0.112
-3.95E-05,-0.116
-3.95E-05,-0.108
-3.95E-05,-0.112
-3.95E-05,-0.12
-3.94E-05,-0.108
-3.94E-05,-0.116
-3.94E-05,-0.12
-3.94E-05,-0.112
-3.94E-05,-0.108
-3.93E-05,-0.112
-3.93E-05,-0.124
-3.93E-05,-0.112
-3.93E-05,-0.108
-3.93E-05,-0.128
-3.92E-05,-0.108
-3.92E-05,-0.112
-3.92E-05,-0.12
-3.92E-05,-0.12
-3.92E-05,-0.12
-3.91E-05,-0.112
-3.91E-05,-0.112
-3.91E-05,-0.112
-3.91E-05,-0.108
-3.91E-05,-0.128
-3.90E-05,-0.116
-3.90E-05,-0.12
-3.90E-05,-0.116
-3.90E-05,-0.112
-3.90E-05,-0.116
-3.89E-05,-0.116
-3.89E-05,-0.12
-3.89E-05,-0.12
