Model,DPO4034
-8.0414e-04,0.0008
-8.0394e-04,0
-8.0374e-04,0.0008
-8.0354e-04,0
-8.0334e-04,0.0008
-8.0314e-04,0.0012
-8.0294e-04,0.0004
-8.0274e-04,0
-8.0254e-04,0.0004
-8.0234e-04,-0.0008
-8.0214e-04,0.0008
-8.0194e-04,0
-8.0174e-04,-0.0004
-8.0154e-04,0
-8.0134e-04,-0.0004
-8.0114e-04,0.0008
-8.0094e-04,0
-8.0074e-04,0.0004
-8.0054e-04,0
-8.0034e-04,0.0008
-8.0014e-04,0.0008
-7.9994e-04,-0.0004
-7.9974e-04,0.0004
-7.9954e-04,0.0008
-7.9934e-04,0.0004
-7.9914e-04,0
-7.9894e-04,0.0008
-7.9874e-04,-0.0004
-7.9854e-04,-0.0004
-7.9834e-04,0.0004
-7.9814e-04,0.0004
-7.9794e-04,0.0004
-7.9774e-04,0.0004
-7.9754e-04,0.0008
-7.9734e-04,0.0004
-7.9714e-04,0.0012
-7.9694e-04,0.0004
-7.9674e-04,0.0008
-7.9654e-04,0.0004
-7.9634e-04,0
-7.9614e-04,0.0012
-7.9594e-04,0
-7.9574e-04,0
-7.9554e-04,0.0004
-7.9534e-04,0.0008
-7.9514e-04,0.0008
-7.9494e-04,0.0008
-7.9474e-04,0.0008
-7.9454e-04,0.0004
-7.9434e-04,0
-7.9414e-04,0
-7.9394e-04,0.0008
-7.9374e-04,0.0008
-7.9354e-04,-0.0004
-7.9334e-04,0.0004
-7.9314e-04,0.0004
-7.9294e-04,-0.0004
-7.9274e-04,0.0016
-7.9254e-04,-0.0004
-7.9234e-04,0
-7.9214e-04,0.0008
-7.9194e-04,0.0008
-7.9174e-04,-0.0004
-7.9154e-04,-0.0004
-7.9134e-04,0.0004
-7.9114e-04,0
-7.9094e-04,0
-7.9074e-04,0.0008
-7.9054e-04,0.0004
-7.9034e-04,-0.0008
-7.9014e-04,0.0008
-7.8994e-04,0
-7.8974e-04,-0.0012
-7.8954e-04,0.0004
-7.8934e-04,-0.0008
-7.8914e-04,0.0008
-7.8894e-04,0.0004
-7.8874e-04,0
-7.8854e-04,0.0008
-7.8834e-04,0.0008
-7.8814e-04,0
-7.8794e-04,0.0004
-7.8774e-04,0.0008
-7.8754e-04,0.0004
-7.8734e-04,0
-7.8714e-04,0
-7.8694e-04,0
-7.8674e-04,0.0012
-7.8654e-04,0.0004
-7.8634e-04,0.0008
-7.8614e-04,0.0004
-7.8594e-04,0
-7.8574e-04,0
-7.8554e-04,-0.0004
-7.8534e-04,0.0008
-7.8514e-04,0
-7.8494e-04,0.0012
-7.8474e-04,0
-7.8454e-04,0.0008
-7.8434e-04,0
-7.8414e-04,0.0004
-7.8394e-04,0.0004
-7.8374e-04,0.0004
-7.8354e-04,0.0012
-7.8334e-04,0.0008
-7.8314e-04,0
-7.8294e-04,0
-7.8274e-04,0
-7.8254e-04,0.0008
-7.8234e-04,0
-7.8214e-04,0
-7.8194e-04,0.0004
-7.8174e-04,0.0004
-7.8154e-04,-0.0004
-7.8134e-04,-0.0004
-7.8114e-04,0.0008
-7.8094e-04,0.0004
-7.8074e-04,0.0004
-7.8054e-04,0.0004
-7.8034e-04,0
-7.8014e-04,0
-7.7994e-04,0.0004
-7.7974e-04,0.0004
-7.7954e-04,0.0008
-7.7934e-04,0
-7.7914e-04,0.0004
-7.7894e-04,0.0004
-7.7874e-04,0
-7.7854e-04,0.0008
-7.7834e-04,0.0004
-7.7814e-04,0.0008
-7.7794e-04,0.0004
-7.7774e-04,0
-7.7754e-04,0
-7.7734e-04,0.0004
-7.7714e-04,0.0008
-7.7694e-04,0.0004
-7.7674e-04,0
-7.7654e-04,0
-7.7634e-04,0.0004
-7.7614e-04,0.0004
-7.7594e-04,0.0008
-7.7574e-04,0.0004
-7.7554e-04,0.0004
-7.7534e-04,0
-7.7514e-04,0.0004
-7.7494e-04,0.0012
-7.7474e-04,0.0008
-7.7454e-04,0.0008
-7.7434e-04,0.0008
-7.7414e-04,0
-7.7394e-04,0.0004
-7.7374e-04,0.0008
-7.7354e-04,0.0008
-7.7334e-04,0.0008
-7.7314e-04,0.0008
-7.7294e-04,0.0004
-7.7274e-04,0.0008
-7.7254e-04,0
-7.7234e-04,0.0008
-7.7214e-04,0
-7.7194e-04,0
-7.7174e-04,0.0008
-7.7154e-04,0
-7.7134e-04,0
-7.7114e-04,0.0012
-7.7094e-04,0
-7.7074e-04,0.0004
-7.7054e-04,0.0004
-7.7034e-04,0.0004
-7.7014e-04,0
-7.6994e-04,0.0004
-7.6974e-04,0.0004
-7.6954e-04,0
-7.6934e-04,0
-7.6914e-04,0.002
-7.6894e-04,0
-7.6874e-04,0.0008
-7.6854e-04,0.0004
-7.6834e-04,-0.0012
-7.6814e-04,-0.0004
-7.6794e-04,0.0008
-7.6774e-04,0
-7.6754e-04,0
-7.6734e-04,0
-7.6714e-04,0
-7.6694e-04,0.0004
-7.6674e-04,0.0004
-7.6654e-04,0.0004
-7.6634e-04,0.0012
-7.6614e-04,0
-7.6594e-04,0.0004
-7.6574e-04,0.0008
-7.6554e-04,0.0004
-7.6534e-04,0.0004
-7.6514e-04,0
-7.6494e-04,0.0004
-7.6474e-04,0
-7.6454e-04,0.0008
-7.6434e-04,0.0008
-7.6414e-04,0.0008
-7.6394e-04,0.0004
-7.6374e-04,0.0004
-7.6354e-04,0.0004
-7.6334e-04,0
-7.6314e-04,0.0008
-7.6294e-04,-0.0004
-7.6274e-04,0.0004
-7.6254e-04,0
-7.6234e-04,-0.0004
-7.6214e-04,0.0008
-7.6194e-04,0.0004
-7.6174e-04,0.0008
-7.6154e-04,0.0008
-7.6134e-04,0.0004
-7.6114e-04,0
-7.6094e-04,0.0008
-7.6074e-04,-0.0004
-7.6054e-04,0.0008
-7.6034e-04,0
-7.6014e-04,0
-7.5994e-04,0.0008
-7.5974e-04,0
-7.5954e-04,0.0004
-7.5934e-04,0
-7.5914e-04,0.0008
-7.5894e-04,0.0004
-7.5874e-04,0.0004
-7.5854e-04,0.0004
-7.5834e-04,0.0004
-7.5814e-04,0
-7.5794e-04,0.0004
-7.5774e-04,-0.0004
-7.5754e-04,0.0004
-7.5734e-04,0
-7.5714e-04,-0.0004
-7.5694e-04,0.0008
-7.5674e-04,0.0004
-7.5654e-04,0
-7.5634e-04,0.0008
-7.5614e-04,0.0012
-7.5594e-04,-0.0004
-7.5574e-04,0.0004
-7.5554e-04,0.0004
-7.5534e-04,0.0008
-7.5514e-04,0.0008
-7.5494e-04,0.0004
-7.5474e-04,0
-7.5454e-04,0.0004
-7.5434e-04,0
-7.5414e-04,0.0008
-7.5394e-04,0.0008
-7.5374e-04,0.0004
-7.5354e-04,0.0004
-7.5334e-04,0.0008
-7.5314e-04,0.0008
-7.5294e-04,0
-7.5274e-04,0.0004
-7.5254e-04,0.0004
-7.5234e-04,0.0008
-7.5214e-04,0.0008
-7.5194e-04,0.0012
-7.5174e-04,0.0008
-7.5154e-04,0.0004
-7.5134e-04,0.0008
-7.5114e-04,0.0008
-7.5094e-04,0
-7.5074e-04,0.0004
-7.5054e-04,0
-7.5034e-04,-0.0004
-7.5014e-04,0
-7.4994e-04,0.0004
-7.4974e-04,0.0008
-7.4954e-04,0.0004
-7.4934e-04,0.0008
-7.4914e-04,0
-7.4894e-04,0
-7.4874e-04,0.0016
-7.4854e-04,0.0012
-7.4834e-04,0
-7.4814e-04,0
-7.4794e-04,-0.0004
-7.4774e-04,0.0008
-7.4754e-04,0.0004
-7.4734e-04,-0.0004
-7.4714e-04,0.0008
-7.4694e-04,0.0004
-7.4674e-04,0.0004
-7.4654e-04,0.0004
-7.4634e-04,0.0004
-7.4614e-04,0.0008
-7.4594e-04,0
-7.4574e-04,0.0004
-7.4554e-04,0.0004
-7.4534e-04,0.0012
-7.4514e-04,0.0004
-7.4494e-04,0.0004
-7.4474e-04,0
-7.4454e-04,0.0008
-7.4434e-04,0.0004
-7.4414e-04,0.0012
-7.4394e-04,0.0004
-7.4374e-04,0.0004
-7.4354e-04,0.0004
-7.4334e-04,0.0004
-7.4314e-04,0.0004
-7.4294e-04,0
-7.4274e-04,0
-7.4254e-04,0
-7.4234e-04,0.0004
-7.4214e-04,0.0008
-7.4194e-04,0.0012
-7.4174e-04,0.0004
-7.4154e-04,0
-7.4134e-04,0
-7.4114e-04,0
-7.4094e-04,0.0004
-7.4074e-04,0.0008
-7.4054e-04,0.0012
-7.4034e-04,0.0008
-7.4014e-04,0.0004
-7.3994e-04,0.0012
-7.3974e-04,0.0004
-7.3954e-04,0.0004
-7.3934e-04,0
-7.3914e-04,0.0004
-7.3894e-04,0.0008
-7.3874e-04,0.0008
-7.3854e-04,0.0004
-7.3834e-04,-0.0004
-7.3814e-04,-0.0004
-7.3794e-04,0
-7.3774e-04,0.0012
-7.3754e-04,0.0008
-7.3734e-04,0.0004
-7.3714e-04,0.0008
-7.3694e-04,0.0012
-7.3674e-04,0.0004
-7.3654e-04,0.0004
-7.3634e-04,0.0004
-7.3614e-04,0.0004
-7.3594e-04,0.0012
-7.3574e-04,0.0004
-7.3554e-04,0.0004
-7.3534e-04,0
-7.3514e-04,0.0008
-7.3494e-04,0
-7.3474e-04,0.0008
-7.3454e-04,-0.0004
-7.3434e-04,0.0008
-7.3414e-04,0.0008
-7.3394e-04,0.0008
-7.3374e-04,0.0008
-7.3354e-04,0.0008
-7.3334e-04,-0.0004
-7.3314e-04,-0.0004
-7.3294e-04,0.0004
-7.3274e-04,0.0004
-7.3254e-04,0.0004
-7.3234e-04,0
-7.3214e-04,0.0012
-7.3194e-04,0.0008
-7.3174e-04,-0.0004
-7.3154e-04,0.0008
-7.3134e-04,0.0004
-7.3114e-04,0
-7.3094e-04,0.0012
-7.3074e-04,0.0004
-7.3054e-04,0.0008
-7.3034e-04,-0.0004
-7.3014e-04,0.0008
-7.2994e-04,0.0004
-7.2974e-04,0.0004
-7.2954e-04,0.0004
-7.2934e-04,0
-7.2914e-04,0
-7.2894e-04,0.0008
-7.2874e-04,0
-7.2854e-04,0
-7.2834e-04,0.0012
-7.2814e-04,0.0004
-7.2794e-04,0
-7.2774e-04,0.0008
-7.2754e-04,0.0004
-7.2734e-04,0.0008
-7.2714e-04,0.0004
-7.2694e-04,0.0008
-7.2674e-04,0.0004
-7.2654e-04,0
-7.2634e-04,0.0004
-7.2614e-04,0.0004
-7.2594e-04,0.0004
-7.2574e-04,0.0008
-7.2554e-04,0
-7.2534e-04,0.0008
-7.2514e-04,0
-7.2494e-04,0.0004
-7.2474e-04,0
-7.2454e-04,0.0008
-7.2434e-04,0
-7.2414e-04,0.0004
-7.2394e-04,0.0008
-7.2374e-04,-0.0004
-7.2354e-04,0.0004
-7.2334e-04,0.0008
-7.2314e-04,0.0008
-7.2294e-04,-0.0008
-7.2274e-04,0.0004
-7.2254e-04,0.0004
-7.2234e-04,0.0008
-7.2214e-04,0
-7.2194e-04,0
-7.2174e-04,0.0008
-7.2154e-04,0.0004
-7.2134e-04,0.0004
-7.2114e-04,0
-7.2094e-04,0.0008
-7.2074e-04,0
-7.2054e-04,0.0004
-7.2034e-04,0
-7.2014e-04,0.0004
-7.1994e-04,0.0004
-7.1974e-04,0.0004
-7.1954e-04,0.0008
-7.1934e-04,0.0008
-7.1914e-04,0
-7.1894e-04,0.0004
-7.1874e-04,0.0004
-7.1854e-04,0
-7.1834e-04,0.0008
-7.1814e-04,0.0004
-7.1794e-04,0
-7.1774e-04,0.0008
-7.1754e-04,0.0008
-7.1734e-04,0.0008
-7.1714e-04,-0.0004
-7.1694e-04,0.0004
-7.1674e-04,0.0004
-7.1654e-04,0.0008
-7.1634e-04,0
-7.1614e-04,0
-7.1594e-04,0.0008
-7.1574e-04,0
-7.1554e-04,0.0008
-7.1534e-04,0.0008
-7.1514e-04,0
-7.1494e-04,0
-7.1474e-04,0.0004
-7.1454e-04,0
-7.1434e-04,0
-7.1414e-04,0.0024
-7.1394e-04,0.0008
-7.1374e-04,-0.0004
-7.1354e-04,0.0012
-7.1334e-04,0
-7.1314e-04,0.0008
-7.1294e-04,0
-7.1274e-04,0.0008
-7.1254e-04,0
-7.1234e-04,0.0008
-7.1214e-04,0.0008
-7.1194e-04,0
-7.1174e-04,0
-7.1154e-04,0.0012
-7.1134e-04,0.0008
-7.1114e-04,0
-7.1094e-04,0.0008
-7.1074e-04,0.0004
-7.1054e-04,0
-7.1034e-04,0.0004
-7.1014e-04,0.0012
-7.0994e-04,0
-7.0974e-04,0.0008
-7.0954e-04,0.0004
-7.0934e-04,-0.0004
-7.0914e-04,-0.0004
-7.0894e-04,0.0008
-7.0874e-04,0.0004
-7.0854e-04,0.0008
-7.0834e-04,0.0008
-7.0814e-04,0.0008
-7.0794e-04,0.0008
-7.0774e-04,-0.0004
-7.0754e-04,0.0004
-7.0734e-04,0.0008
-7.0714e-04,0
-7.0694e-04,0
-7.0674e-04,0.0012
-7.0654e-04,0.0008
-7.0634e-04,-0.0004
-7.0614e-04,0
-7.0594e-04,0.0008
-7.0574e-04,0.0008
-7.0554e-04,0.0004
-7.0534e-04,0.0004
-7.0514e-04,0
-7.0494e-04,0.0004
-7.0474e-04,0.0008
-7.0454e-04,0.0004
-7.0434e-04,0.0008
-7.0414e-04,0.0004
-7.0394e-04,0.0008
-7.0374e-04,0.0008
-7.0354e-04,0
-7.0334e-04,0.0012
-7.0314e-04,0
-7.0294e-04,-0.0004
-7.0274e-04,0.0004
-7.0254e-04,0.0004
-7.0234e-04,0.0004
-7.0214e-04,0.0008
-7.0194e-04,0.0008
-7.0174e-04,0
-7.0154e-04,0.0004
-7.0134e-04,0.0004
-7.0114e-04,0
-7.0094e-04,0.0004
-7.0074e-04,0.0008
-7.0054e-04,0
-7.0034e-04,0.0008
-7.0014e-04,0.0004
-6.9994e-04,0.0008
-6.9974e-04,0.0008
-6.9954e-04,0.0004
-6.9934e-04,0.0008
-6.9914e-04,0
-6.9894e-04,0.0008
-6.9874e-04,0
-6.9854e-04,0.0004
-6.9834e-04,0.0008
-6.9814e-04,0
-6.9794e-04,0
-6.9774e-04,0.0004
-6.9754e-04,0
-6.9734e-04,0.0008
-6.9714e-04,0
-6.9694e-04,0.0004
-6.9674e-04,-0.0004
-6.9654e-04,0.0004
-6.9634e-04,0
-6.9614e-04,0
-6.9594e-04,0.0008
-6.9574e-04,0.0004
-6.9554e-04,0.0004
-6.9534e-04,0
-6.9514e-04,0
-6.9494e-04,-0.0004
-6.9474e-04,0.0004
-6.9454e-04,0
-6.9434e-04,0.0012
-6.9414e-04,0.0004
-6.9394e-04,-0.0004
-6.9374e-04,0.0004
-6.9354e-04,0
-6.9334e-04,0.0008
-6.9314e-04,-0.0004
-6.9294e-04,0.0004
-6.9274e-04,0
-6.9254e-04,0
-6.9234e-04,0
-6.9214e-04,0
-6.9194e-04,0.0004
-6.9174e-04,0
-6.9154e-04,0.0004
-6.9134e-04,-0.0004
-6.9114e-04,0.0008
-6.9094e-04,0.0008
-6.9074e-04,0
-6.9054e-04,0.0008
-6.9034e-04,-0.0004
-6.9014e-04,0.0004
-6.8994e-04,0.0008
-6.8974e-04,0.0012
-6.8954e-04,0.0008
-6.8934e-04,0.0008
-6.8914e-04,0.0008
-6.8894e-04,0.0008
-6.8874e-04,0
-6.8854e-04,0.0008
-6.8834e-04,0.0008
-6.8814e-04,0
-6.8794e-04,0.0004
-6.8774e-04,0.0008
-6.8754e-04,0.0008
-6.8734e-04,0
-6.8714e-04,0.0008
-6.8694e-04,-0.0004
-6.8674e-04,0.0012
-6.8654e-04,0.0008
-6.8634e-04,0.0004
-6.8614e-04,0
-6.8594e-04,0.0004
-6.8574e-04,0.0008
-6.8554e-04,0
-6.8534e-04,0.0012
-6.8514e-04,0
-6.8494e-04,0.0008
-6.8474e-04,0.0008
-6.8454e-04,0
-6.8434e-04,-0.0004
-6.8414e-04,0
-6.8394e-04,0
-6.8374e-04,-0.0004
-6.8354e-04,0
-6.8334e-04,0
-6.8314e-04,0.0008
-6.8294e-04,0
-6.8274e-04,0
-6.8254e-04,0.0004
-6.8234e-04,0
-6.8214e-04,0.0004
-6.8194e-04,0.0008
-6.8174e-04,0.0004
-6.8154e-04,0.0008
-6.8134e-04,0.0004
-6.8114e-04,0
-6.8094e-04,0
-6.8074e-04,0.0008
-6.8054e-04,0.002
-6.8034e-04,0.0012
-6.8014e-04,0.0004
-6.7994e-04,0.0008
-6.7974e-04,0
-6.7954e-04,-0.0004
-6.7934e-04,0
-6.7914e-04,0.0012
-6.7894e-04,0.0004
-6.7874e-04,0.0008
-6.7854e-04,0
-6.7834e-04,0.0004
-6.7814e-04,0.0004
-6.7794e-04,-0.0004
-6.7774e-04,0.0004
-6.7754e-04,0.0008
-6.7734e-04,0.0004
-6.7714e-04,0.0004
-6.7694e-04,0
-6.7674e-04,0
-6.7654e-04,0.0008
-6.7634e-04,0.0008
-6.7614e-04,0
-6.7594e-04,0.0008
-6.7574e-04,0.0004
-6.7554e-04,0.0004
-6.7534e-04,0.0008
-6.7514e-04,-0.0004
-6.7494e-04,0.0004
-6.7474e-04,0.0008
-6.7454e-04,0
-6.7434e-04,0.0012
-6.7414e-04,0
-6.7394e-04,0.0004
-6.7374e-04,-0.0004
-6.7354e-04,0.0008
-6.7334e-04,0.0004
-6.7314e-04,0.0004
-6.7294e-04,0.0008
-6.7274e-04,0
-6.7254e-04,0
-6.7234e-04,0.0004
-6.7214e-04,0.0012
-6.7194e-04,0
-6.7174e-04,-0.0008
-6.7154e-04,0.0008
-6.7134e-04,0.0004
-6.7114e-04,0
-6.7094e-04,0.0012
-6.7074e-04,0.0004
-6.7054e-04,0.0008
-6.7034e-04,0.0008
-6.7014e-04,0
-6.6994e-04,0.0004
-6.6974e-04,0.0008
-6.6954e-04,0.0008
-6.6934e-04,0
-6.6914e-04,0.0004
-6.6894e-04,0
-6.6874e-04,0
-6.6854e-04,0.0008
-6.6834e-04,0.0004
-6.6814e-04,0.0004
-6.6794e-04,0
-6.6774e-04,0.0008
-6.6754e-04,0.0004
-6.6734e-04,0
-6.6714e-04,0.0004
-6.6694e-04,0.0004
-6.6674e-04,0
-6.6654e-04,0
-6.6634e-04,0.0008
-6.6614e-04,0
-6.6594e-04,0.0008
-6.6574e-04,0.0004
-6.6554e-04,0.0008
-6.6534e-04,-0.0004
-6.6514e-04,0.0012
-6.6494e-04,0.0004
-6.6474e-04,0.0004
-6.6454e-04,0
-6.6434e-04,0.0004
-6.6414e-04,0.0008
-6.6394e-04,0
-6.6374e-04,0
-6.6354e-04,0.0004
-6.6334e-04,0.0008
-6.6314e-04,0
-6.6294e-04,-0.0004
-6.6274e-04,0
-6.6254e-04,0.0008
-6.6234e-04,0.0008
-6.6214e-04,0.0004
-6.6194e-04,0.0004
-6.6174e-04,0.0008
-6.6154e-04,0.0004
-6.6134e-04,0.0004
-6.6114e-04,0
-6.6094e-04,0
-6.6074e-04,0.0004
-6.6054e-04,0
-6.6034e-04,0.0004
-6.6014e-04,0
-6.5994e-04,-0.0004
-6.5974e-04,-0.0012
-6.5954e-04,0.0004
-6.5934e-04,0.0008
-6.5914e-04,0
-6.5894e-04,0.0004
-6.5874e-04,0.0004
-6.5854e-04,0.0004
-6.5834e-04,0.0012
-6.5814e-04,0.0004
-6.5794e-04,0.0004
-6.5774e-04,0.0008
-6.5754e-04,0.0004
-6.5734e-04,0
-6.5714e-04,0.0004
-6.5694e-04,0.0004
-6.5674e-04,0
-6.5654e-04,0.0004
-6.5634e-04,0.0004
-6.5614e-04,0
-6.5594e-04,0.0004
-6.5574e-04,0.0008
-6.5554e-04,0.0008
-6.5534e-04,0.0008
-6.5514e-04,0
-6.5494e-04,0.0008
-6.5474e-04,0
-6.5454e-04,-0.0004
-6.5434e-04,-0.0008
-6.5414e-04,0.0008
-6.5394e-04,0.0012
-6.5374e-04,0.0008
-6.5354e-04,0
-6.5334e-04,0.0004
-6.5314e-04,0.002
-6.5294e-04,0
-6.5274e-04,0.0008
-6.5254e-04,0.0012
-6.5234e-04,0.0004
-6.5214e-04,0
-6.5194e-04,0.0008
-6.5174e-04,0.0008
-6.5154e-04,0.0008
-6.5134e-04,0.0004
-6.5114e-04,0
-6.5094e-04,0.0008
-6.5074e-04,-0.0004
-6.5054e-04,0.0008
-6.5034e-04,-0.0004
-6.5014e-04,0.0004
-6.4994e-04,0.0012
-6.4974e-04,0
-6.4954e-04,0.0004
-6.4934e-04,-0.0004
-6.4914e-04,0
-6.4894e-04,0.0008
-6.4874e-04,0.0004
-6.4854e-04,0.0004
-6.4834e-04,-0.0004
-6.4814e-04,0.0008
-6.4794e-04,0.0004
-6.4774e-04,0.0004
-6.4754e-04,0.0012
-6.4734e-04,0.0004
-6.4714e-04,-0.0008
-6.4694e-04,0.0004
-6.4674e-04,0
-6.4654e-04,0
-6.4634e-04,0.0004
-6.4614e-04,0.0008
-6.4594e-04,0
-6.4574e-04,0.0004
-6.4554e-04,0
-6.4534e-04,0.0004
-6.4514e-04,0.0008
-6.4494e-04,0.0004
-6.4474e-04,0
-6.4454e-04,0
-6.4434e-04,0.0004
-6.4414e-04,0.0004
-6.4394e-04,0
-6.4374e-04,0.0004
-6.4354e-04,0.0004
-6.4334e-04,0.0004
-6.4314e-04,0.0008
-6.4294e-04,0
-6.4274e-04,0.0008
-6.4254e-04,0.0016
-6.4234e-04,0
-6.4214e-04,0
-6.4194e-04,0.0004
-6.4174e-04,-0.0004
-6.4154e-04,0.0004
-6.4134e-04,0.0004
-6.4114e-04,0.0012
-6.4094e-04,0.0004
-6.4074e-04,0.0008
-6.4054e-04,0
-6.4034e-04,0.0008
-6.4014e-04,-0.0004
-6.3994e-04,0
-6.3974e-04,0.0008
-6.3954e-04,0.0008
-6.3934e-04,0
-6.3914e-04,0.0004
-6.3894e-04,0
-6.3874e-04,-0.0004
-6.3854e-04,0.0004
-6.3834e-04,0.0008
-6.3814e-04,0.0012
-6.3794e-04,0.0004
-6.3774e-04,0.0008
-6.3754e-04,0.0008
-6.3734e-04,0
-6.3714e-04,0.0008
-6.3694e-04,0.0008
-6.3674e-04,0.0004
-6.3654e-04,0.0008
-6.3634e-04,0.0008
-6.3614e-04,0.0004
-6.3594e-04,0
-6.3574e-04,0.0008
-6.3554e-04,0.0008
-6.3534e-04,0.0008
-6.3514e-04,0.0004
-6.3494e-04,0.0008
-6.3474e-04,-0.0004
-6.3454e-04,0
-6.3434e-04,-0.0008
-6.3414e-04,0.0012
-6.3394e-04,0.0004
-6.3374e-04,0
-6.3354e-04,0.0004
-6.3334e-04,0.0008
-6.3314e-04,0.0012
-6.3294e-04,0.0012
-6.3274e-04,0.0004
-6.3254e-04,0
-6.3234e-04,0.0008
-6.3214e-04,-0.0008
-6.3194e-04,0.0008
-6.3174e-04,0.0004
-6.3154e-04,0.0008
-6.3134e-04,0.0012
-6.3114e-04,0.0008
-6.3094e-04,0.0004
-6.3074e-04,0.0008
-6.3054e-04,0.0008
-6.3034e-04,0.0004
-6.3014e-04,0.0008
-6.2994e-04,0.0008
-6.2974e-04,0.0008
-6.2954e-04,0.0008
-6.2934e-04,0.0004
-6.2914e-04,0
-6.2894e-04,-0.0004
-6.2874e-04,0.0004
-6.2854e-04,0.0004
-6.2834e-04,0.0004
-6.2814e-04,0.0012
-6.2794e-04,0
-6.2774e-04,0
-6.2754e-04,0.0004
-6.2734e-04,-0.0012
-6.2714e-04,0.0004
-6.2694e-04,0.0004
-6.2674e-04,0.0004
-6.2654e-04,0
-6.2634e-04,0.0008
-6.2614e-04,0
-6.2594e-04,-0.0004
-6.2574e-04,0
-6.2554e-04,0.0012
-6.2534e-04,0.0004
-6.2514e-04,0.0008
-6.2494e-04,0.0004
-6.2474e-04,0.0008
-6.2454e-04,0.0004
-6.2434e-04,0
-6.2414e-04,0.0004
-6.2394e-04,0.0008
-6.2374e-04,0
-6.2354e-04,0.0004
-6.2334e-04,0.0004
-6.2314e-04,0.0004
-6.2294e-04,0.0008
-6.2274e-04,0.0008
-6.2254e-04,-0.0008
-6.2234e-04,0.0004
-6.2214e-04,-0.0004
-6.2194e-04,0
-6.2174e-04,-0.0004
-6.2154e-04,0.0004
-6.2134e-04,0
-6.2114e-04,0
-6.2094e-04,0.0008
-6.2074e-04,0
-6.2054e-04,0
-6.2034e-04,0.0004
-6.2014e-04,0
-6.1994e-04,-0.0004
-6.1974e-04,0.0008
-6.1954e-04,0.0004
-6.1934e-04,0.0008
-6.1914e-04,0.0012
-6.1894e-04,0.0004
-6.1874e-04,0
-6.1854e-04,0.0008
-6.1834e-04,0.0012
-6.1814e-04,0
-6.1794e-04,0.0008
-6.1774e-04,0.0004
-6.1754e-04,0.0008
-6.1734e-04,0.0004
-6.1714e-04,0.0012
-6.1694e-04,0.0008
-6.1674e-04,0.0004
-6.1654e-04,0
-6.1634e-04,0
-6.1614e-04,0
-6.1594e-04,-0.0004
-6.1574e-04,0.0008
-6.1554e-04,0.0004
-6.1534e-04,0.0012
-6.1514e-04,0.0012
-6.1494e-04,0
-6.1474e-04,0.0008
-6.1454e-04,0.0012
-6.1434e-04,0
-6.1414e-04,0
-6.1394e-04,0
-6.1374e-04,0.0004
-6.1354e-04,0
-6.1334e-04,-0.0004
-6.1314e-04,0.0004
-6.1294e-04,0.0004
-6.1274e-04,0.0008
-6.1254e-04,0
-6.1234e-04,0.0008
-6.1214e-04,-0.0004
-6.1194e-04,0.0016
-6.1174e-04,0.0004
-6.1154e-04,0
-6.1134e-04,0
-6.1114e-04,0.0004
-6.1094e-04,0
-6.1074e-04,-0.0004
-6.1054e-04,0.0008
-6.1034e-04,0.0004
-6.1014e-04,0.0004
-6.0994e-04,0.0004
-6.0974e-04,0
-6.0954e-04,0.0008
-6.0934e-04,0.0008
-6.0914e-04,0
-6.0894e-04,0
-6.0874e-04,-0.0004
-6.0854e-04,0.0008
-6.0834e-04,0
-6.0814e-04,-0.0004
-6.0794e-04,0.0004
-6.0774e-04,0.0008
-6.0754e-04,0.0008
-6.0734e-04,0.0004
-6.0714e-04,0
-6.0694e-04,0
-6.0674e-04,0
-6.0654e-04,0.0004
-6.0634e-04,0
-6.0614e-04,0
-6.0594e-04,0.0004
-6.0574e-04,0
-6.0554e-04,0
-6.0534e-04,0
-6.0514e-04,-0.0004
-6.0494e-04,0.0008
-6.0474e-04,0.0008
-6.0454e-04,0
-6.0434e-04,0
-6.0414e-04,0.0004
-6.0394e-04,0
-6.0374e-04,0.0004
-6.0354e-04,0
-6.0334e-04,-0.0004
-6.0314e-04,-0.0004
-6.0294e-04,0.0008
-6.0274e-04,0.0004
-6.0254e-04,0.0004
-6.0234e-04,0.0008
-6.0214e-04,0.0008
-6.0194e-04,0.0004
-6.0174e-04,0.0008
-6.0154e-04,-0.0004
-6.0134e-04,-0.0004
-6.0114e-04,0
-6.0094e-04,0.0012
-6.0074e-04,0
-6.0054e-04,0.0004
-6.0034e-04,0.0004
-6.0014e-04,0
-5.9994e-04,0
-5.9974e-04,0.0008
-5.9954e-04,0
-5.9934e-04,0.0008
-5.9914e-04,0
-5.9894e-04,0.0004
-5.9874e-04,0.0012
-5.9854e-04,0
-5.9834e-04,0
-5.9814e-04,-0.0004
-5.9794e-04,0
-5.9774e-04,0.0004
-5.9754e-04,0.0008
-5.9734e-04,0.0004
-5.9714e-04,0.002
-5.9694e-04,0
-5.9674e-04,0
-5.9654e-04,0.0012
-5.9634e-04,0
-5.9614e-04,0.0004
-5.9594e-04,0.0008
-5.9574e-04,0.0004
-5.9554e-04,0.0008
-5.9534e-04,0
-5.9514e-04,0
-5.9494e-04,0.0004
-5.9474e-04,0
-5.9454e-04,0.0004
-5.9434e-04,0.0004
-5.9414e-04,0.0004
-5.9394e-04,0.0008
-5.9374e-04,0.0008
-5.9354e-04,0
-5.9334e-04,0
